run_id,timestamp_utc,experiment_name,dataset_split,image_name,image_path,task,scale_factor,epochs,seed,model,num_layers,hidden_dim,optimizer,rank_schedule,rank_direction,scheduler,scheduler_variant,lr_aux,lr_muon,muon_momentum,muon_ns_steps,rank_floor,rank_start,rank_end,rank_warmup_steps,final_applied_rank,final_target_rank,rank_wsd_warmup_steps,rank_wsd_decay_start_step,rank_wsd_min_lr_ratio,exp_rate,log_rate,logistic_steepness,final_psnr,final_ssim,final_lpips,output_dir,predicted_image
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr2e-3-mom0p95-ns5__seed42__img-0898,2026-07-24T11:42:02.900820+00:00,div2k_sisr_rank_schedule_variants,valid,0898.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0898.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,29.86975860595703,0.8221182823181152,0.3888834714889526,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr2e-3-mom0p95-ns5__seed42/0898,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr2e-3-mom0p95-ns5__seed42/0898/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr2e-3-mom0p95-ns5__seed42__img-0899,2026-07-24T11:54:52.103769+00:00,div2k_sisr_rank_schedule_variants,valid,0899.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0899.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,24.543895721435547,0.7389083504676819,0.4208147823810577,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr2e-3-mom0p95-ns5__seed42/0899,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr2e-3-mom0p95-ns5__seed42/0899/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr2e-3-mom0p95-ns5__seed42__img-0900,2026-07-24T11:41:53.497185+00:00,div2k_sisr_rank_schedule_variants,valid,0900.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0900.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,22.59502410888672,0.6083440184593201,0.4774061143398285,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr2e-3-mom0p95-ns5__seed42/0900,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr2e-3-mom0p95-ns5__seed42/0900/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0801,2026-07-24T11:45:57.452208+00:00,div2k_sisr_rank_schedule_variants,valid,0801.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0801.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,25.046815872192383,0.6534494757652283,0.4627752006053924,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0801,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0801/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0802,2026-07-24T11:44:11.142496+00:00,div2k_sisr_rank_schedule_variants,valid,0802.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0802.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,30.52252769470215,0.8087318539619446,0.2098276317119598,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0802,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0802/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0803,2026-07-24T11:57:20.364609+00:00,div2k_sisr_rank_schedule_variants,valid,0803.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0803.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,32.71562576293945,0.9010273814201356,0.1638954877853393,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0803,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0803/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0804,2026-07-24T11:43:48.151172+00:00,div2k_sisr_rank_schedule_variants,valid,0804.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0804.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,23.28506660461425,0.5733656287193298,0.5116786956787109,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0804,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0804/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0805,2026-07-24T11:48:24.976633+00:00,div2k_sisr_rank_schedule_variants,valid,0805.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0805.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,26.06229019165039,0.6535131931304932,0.5313079357147217,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0805,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0805/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0806,2026-07-24T11:46:19.707455+00:00,div2k_sisr_rank_schedule_variants,valid,0806.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0806.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,25.153827667236328,0.7286340594291687,0.4209392666816711,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0806,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0806/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0807,2026-07-24T11:59:07.384147+00:00,div2k_sisr_rank_schedule_variants,valid,0807.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0807.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,18.65296936035156,0.3524587154388428,0.6818769574165344,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0807,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0807/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0808,2026-07-24T11:45:56.896037+00:00,div2k_sisr_rank_schedule_variants,valid,0808.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0808.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,24.69231605529785,0.7193275094032288,0.4111672043800354,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0808,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0808/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0809,2026-07-24T11:50:33.385823+00:00,div2k_sisr_rank_schedule_variants,valid,0809.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0809.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,27.549785614013672,0.691542387008667,0.4023582935333252,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0809,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0809/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0810,2026-07-24T11:48:47.545990+00:00,div2k_sisr_rank_schedule_variants,valid,0810.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0810.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,25.037925720214844,0.6737842559814453,0.4996815025806427,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0810,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0810/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0811,2026-07-24T12:01:16.009434+00:00,div2k_sisr_rank_schedule_variants,valid,0811.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0811.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,26.32736015319824,0.6587942242622375,0.5330842137336731,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0811,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0811/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0812,2026-07-24T11:48:25.351662+00:00,div2k_sisr_rank_schedule_variants,valid,0812.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0812.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,24.453582763671875,0.6571265459060669,0.5177088975906372,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0812,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0812/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0813,2026-07-24T11:52:54.378863+00:00,div2k_sisr_rank_schedule_variants,valid,0813.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0813.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,27.143531799316406,0.758714497089386,0.4082733690738678,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0813,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0813/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0814,2026-07-24T11:50:53.275250+00:00,div2k_sisr_rank_schedule_variants,valid,0814.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0814.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,25.66915702819824,0.8342230916023254,0.2726078033447265,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0814,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0814/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0815,2026-07-24T12:03:23.705795+00:00,div2k_sisr_rank_schedule_variants,valid,0815.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0815.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,28.91279029846192,0.811246395111084,0.3525148332118988,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0815,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0815/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0816,2026-07-24T11:50:34.139349+00:00,div2k_sisr_rank_schedule_variants,valid,0816.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0816.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,26.686260223388672,0.671425998210907,0.5837133526802063,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0816,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0816/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0817,2026-07-24T11:55:21.712224+00:00,div2k_sisr_rank_schedule_variants,valid,0817.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0817.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,27.33623313903809,0.7512308955192566,0.3950976133346557,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0817,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0817/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42__img-0818,2026-07-24T11:53:21.095149+00:00,div2k_sisr_rank_schedule_variants,valid,0818.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0818.png,super_resolution,4,2000,42,real_wire,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.03,0.003,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,25.009605407714844,0.7389635443687439,0.4642679989337921,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0818,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-real_wire-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr0p03-mlr3e-3-mom0p95-ns5__seed42/0818/predicted_image.png
